Sale_ID,Date,Store_ID,Product_ID,Units
398276,18-12-2017,39,8,1
398277,18-12-2017,13,30,1
398278,18-12-2017,48,31,1
398279,18-12-2017,14,25,3
398280,18-12-2017,37,5,1
398281,18-12-2017,40,18,1
398282,18-12-2017,39,30,1
398283,18-12-2017,18,25,1
398284,18-12-2017,36,7,1
398285,18-12-2017,2,15,1
398286,18-12-2017,33,8,1
398287,18-12-2017,42,17,2
398288,18-12-2017,7,25,1
398289,18-12-2017,37,23,1
398290,18-12-2017,44,6,1
398291,18-12-2017,24,33,1
398292,18-12-2017,46,6,1
398293,18-12-2017,46,25,4
398294,18-12-2017,21,24,1
398295,18-12-2017,37,1,1
398296,18-12-2017,13,30,1
398297,18-12-2017,21,11,1
398298,18-12-2017,27,30,3
398299,18-12-2017,48,27,1
398300,18-12-2017,10,21,1
398301,18-12-2017,28,18,1
398302,18-12-2017,2,27,1
398303,18-12-2017,10,21,1
398304,18-12-2017,32,3,1
398305,18-12-2017,36,17,1
398306,18-12-2017,45,6,1
398307,18-12-2017,24,33,1
398308,18-12-2017,28,18,1
398309,18-12-2017,48,27,1
398310,18-12-2017,36,7,1
398311,18-12-2017,4,20,1
398312,18-12-2017,4,20,1
398313,18-12-2017,36,14,6
398314,18-12-2017,34,24,1
398315,18-12-2017,34,2,1
398316,18-12-2017,9,25,2
398317,18-12-2017,34,10,2
398318,18-12-2017,50,15,1
398319,18-12-2017,47,3,1
398320,18-12-2017,46,6,1
398321,18-12-2017,50,19,4
398322,18-12-2017,36,13,2
398323,18-12-2017,16,17,3
398324,18-12-2017,10,21,1
398325,18-12-2017,39,18,2
398326,18-12-2017,16,19,1
398327,18-12-2017,45,6,1
398328,18-12-2017,48,27,1
398329,18-12-2017,39,3,1
398330,18-12-2017,13,30,1
398331,18-12-2017,37,5,1
398332,18-12-2017,1,15,1
398333,18-12-2017,46,18,1
398334,18-12-2017,24,6,1
398335,18-12-2017,39,30,1
398336,18-12-2017,40,8,1
398337,18-12-2017,28,18,1
398338,18-12-2017,44,14,1
398339,18-12-2017,34,24,1
398340,18-12-2017,50,16,1
398341,18-12-2017,33,8,1
398342,18-12-2017,40,18,1
398343,18-12-2017,16,17,2
398344,18-12-2017,15,13,1
398345,18-12-2017,34,2,1
398346,18-12-2017,50,19,3
398347,18-12-2017,4,20,1
398348,18-12-2017,26,21,1
398349,18-12-2017,7,6,2
398350,18-12-2017,11,3,1
398351,18-12-2017,42,17,3
398352,18-12-2017,10,3,2
398353,18-12-2017,20,27,1
398354,18-12-2017,36,13,3
398355,18-12-2017,35,25,1
398356,18-12-2017,36,6,2
398357,18-12-2017,24,6,1
398358,18-12-2017,10,8,3
398359,18-12-2017,14,6,1
398360,18-12-2017,26,21,1
398361,18-12-2017,7,6,2
398362,18-12-2017,12,3,3
398363,18-12-2017,34,2,1
398364,18-12-2017,14,25,3
398365,18-12-2017,36,13,3
398366,18-12-2017,36,15,1
398367,18-12-2017,26,7,1
398368,18-12-2017,46,30,1
398369,18-12-2017,39,3,1
398370,18-12-2017,12,3,3
398371,18-12-2017,24,6,1
398372,18-12-2017,50,25,1
398373,18-12-2017,39,3,1
398374,18-12-2017,2,6,1
398375,18-12-2017,9,25,2
398376,18-12-2017,16,19,1
398377,18-12-2017,32,2,1
398378,18-12-2017,25,10,1
398379,18-12-2017,41,18,1
398380,18-12-2017,36,13,2
398381,18-12-2017,42,3,2
398382,18-12-2017,45,6,1
398383,18-12-2017,13,30,1
398384,18-12-2017,46,30,1
398385,18-12-2017,48,27,1
398386,18-12-2017,50,19,4
398387,18-12-2017,29,24,1
398388,18-12-2017,39,3,1
398389,18-12-2017,27,18,1
398390,18-12-2017,45,24,1
398391,18-12-2017,50,19,4
398392,18-12-2017,10,3,2
398393,18-12-2017,14,25,2
398394,18-12-2017,35,6,1
398395,18-12-2017,45,6,1
398396,18-12-2017,18,23,1
398397,18-12-2017,2,21,1
398398,18-12-2017,2,15,1
398399,18-12-2017,40,8,1
398400,18-12-2017,36,17,1
398401,18-12-2017,37,23,1
398402,18-12-2017,10,21,1
398403,18-12-2017,34,31,1
398404,18-12-2017,35,6,1
398405,18-12-2017,7,6,2
398406,18-12-2017,50,3,1
398407,18-12-2017,46,18,1
398408,18-12-2017,6,35,1
398409,18-12-2017,42,17,3
398410,18-12-2017,14,25,2
398411,18-12-2017,48,14,3
398412,18-12-2017,48,6,1
398413,18-12-2017,19,25,3
398414,18-12-2017,33,25,1
398415,18-12-2017,33,25,1
398416,18-12-2017,46,6,1
398417,18-12-2017,3,6,1
398418,18-12-2017,44,6,1
398419,18-12-2017,36,13,3
398420,18-12-2017,33,25,1
398421,18-12-2017,25,6,2
398422,18-12-2017,28,3,2
398423,18-12-2017,50,3,1
398424,18-12-2017,31,25,1
398425,18-12-2017,18,23,1
398426,18-12-2017,37,25,3
398427,18-12-2017,34,10,3
398428,18-12-2017,24,33,1
398429,18-12-2017,44,14,1
398430,18-12-2017,45,1,1
398431,18-12-2017,39,3,1
398432,18-12-2017,27,18,1
398433,18-12-2017,44,14,1
398434,18-12-2017,26,7,1
398435,18-12-2017,37,1,1
398436,18-12-2017,6,35,1
398437,18-12-2017,37,23,1
398438,18-12-2017,24,8,1
398439,18-12-2017,2,2,1
398440,18-12-2017,42,7,1
398441,18-12-2017,34,24,1
398442,18-12-2017,6,35,1
398443,18-12-2017,13,3,1
398444,18-12-2017,25,6,3
398445,18-12-2017,3,6,1
398446,18-12-2017,45,1,1
398447,18-12-2017,34,31,1
398448,18-12-2017,39,30,1
398449,18-12-2017,10,21,1
398450,18-12-2017,16,17,3
398451,18-12-2017,2,27,1
398452,18-12-2017,36,6,3
398453,18-12-2017,29,24,1
398454,18-12-2017,14,13,1
398455,18-12-2017,13,30,1
398456,18-12-2017,47,8,1
398457,18-12-2017,44,6,1
398458,18-12-2017,37,5,1
398459,18-12-2017,37,23,1
398460,18-12-2017,21,24,1
398461,18-12-2017,50,3,1
398462,18-12-2017,13,30,1
398463,18-12-2017,20,27,1
398464,18-12-2017,31,31,1
398465,18-12-2017,32,25,4
398466,18-12-2017,50,3,1
398467,18-12-2017,16,17,2
398468,18-12-2017,46,6,1
398469,18-12-2017,39,8,1
398470,18-12-2017,40,18,1
398471,18-12-2017,50,25,1
398472,18-12-2017,2,6,1
398473,18-12-2017,15,9,1
398474,18-12-2017,1,2,1
398475,18-12-2017,11,3,1
398476,18-12-2017,37,5,1
398477,18-12-2017,24,6,1
398478,18-12-2017,23,18,1
398479,18-12-2017,48,31,1
398480,18-12-2017,18,23,1
398481,18-12-2017,21,6,1
398482,18-12-2017,36,7,1
398483,18-12-2017,21,11,1
398484,18-12-2017,36,6,3
398485,18-12-2017,14,6,1
398486,18-12-2017,39,18,2
398487,18-12-2017,9,8,1
398488,18-12-2017,2,6,1
398489,18-12-2017,18,25,1
398490,18-12-2017,24,6,1
398491,18-12-2017,26,21,1
398492,18-12-2017,46,6,1
398493,18-12-2017,34,2,1
398494,18-12-2017,41,18,1
398495,18-12-2017,13,3,1
398496,18-12-2017,37,23,1
398497,18-12-2017,11,3,1
398498,18-12-2017,30,7,1
398499,18-12-2017,46,18,1
398500,18-12-2017,39,30,1
398501,18-12-2017,4,20,1
398502,18-12-2017,42,7,1
398503,18-12-2017,37,23,1
398504,18-12-2017,21,8,1
398505,18-12-2017,32,3,1
398506,18-12-2017,44,14,1
398507,18-12-2017,34,2,1
398508,18-12-2017,36,13,2
398509,18-12-2017,36,13,3
398510,18-12-2017,14,25,2
398511,18-12-2017,13,30,1
398512,18-12-2017,46,18,1
398513,18-12-2017,46,6,1
398514,18-12-2017,4,20,1
398515,18-12-2017,29,24,1
398516,18-12-2017,21,33,1
398517,18-12-2017,4,20,1
398518,18-12-2017,45,17,1
398519,18-12-2017,30,7,1
398520,18-12-2017,7,6,2
398521,18-12-2017,25,10,1
398522,18-12-2017,39,30,1
398523,18-12-2017,9,25,3
398524,18-12-2017,10,8,2
398525,18-12-2017,19,14,1
398526,18-12-2017,15,30,3
398527,18-12-2017,37,25,4
398528,18-12-2017,17,3,2
398529,18-12-2017,13,3,1
398530,18-12-2017,9,25,2
398531,18-12-2017,25,10,1
398532,18-12-2017,10,8,3
398533,18-12-2017,38,21,1
398534,18-12-2017,1,2,1
398535,18-12-2017,31,25,1
398536,18-12-2017,44,6,1
398537,18-12-2017,39,30,1
398538,18-12-2017,6,35,1
398539,18-12-2017,36,13,2
398540,18-12-2017,36,17,1
398541,18-12-2017,31,31,1
398542,18-12-2017,10,8,3
398543,18-12-2017,21,33,1
398544,18-12-2017,27,18,1
398545,18-12-2017,50,3,1
398546,18-12-2017,34,24,1
398547,18-12-2017,37,25,4
398548,18-12-2017,48,31,1
398549,18-12-2017,45,24,1
398550,18-12-2017,46,30,1
398551,18-12-2017,42,16,1
398552,18-12-2017,50,15,1
398553,18-12-2017,34,10,2
398554,18-12-2017,1,2,1
398555,18-12-2017,15,9,1
398556,18-12-2017,36,14,5
398557,18-12-2017,29,24,1
398558,18-12-2017,13,3,1
398559,18-12-2017,50,19,4
398560,18-12-2017,24,33,1
398561,18-12-2017,2,21,1
398562,18-12-2017,41,18,1
398563,18-12-2017,21,24,1
398564,18-12-2017,20,27,1
398565,18-12-2017,46,6,1
398566,18-12-2017,41,18,1
398567,18-12-2017,39,30,1
398568,18-12-2017,10,8,3
398569,18-12-2017,45,1,1
398570,18-12-2017,9,9,1
398571,18-12-2017,45,6,1
398572,18-12-2017,28,18,1
398573,18-12-2017,6,35,1
398574,18-12-2017,39,8,1
398575,18-12-2017,31,25,1
398576,18-12-2017,16,19,1
398577,18-12-2017,35,18,1
398578,18-12-2017,34,18,1
398579,18-12-2017,3,6,1
398580,18-12-2017,35,25,1
398581,18-12-2017,44,27,1
398582,18-12-2017,32,2,1
398583,18-12-2017,16,19,1
398584,18-12-2017,48,6,1
398585,18-12-2017,14,25,3
398586,18-12-2017,45,6,1
398587,18-12-2017,17,3,2
398588,18-12-2017,4,20,1
398589,18-12-2017,19,25,3
398590,18-12-2017,18,23,1
398591,18-12-2017,20,16,1
398592,18-12-2017,16,19,1
398593,18-12-2017,4,20,1
398594,18-12-2017,47,31,1
398595,18-12-2017,50,3,1
398596,18-12-2017,39,30,1
398597,18-12-2017,7,25,1
398598,18-12-2017,24,33,1
398599,18-12-2017,16,19,1
398600,18-12-2017,39,30,1
398601,18-12-2017,34,2,1
398602,18-12-2017,21,24,1
398603,18-12-2017,40,18,1
398604,18-12-2017,24,6,1
398605,18-12-2017,44,31,1
398606,18-12-2017,48,27,1
398607,18-12-2017,25,10,1
398608,18-12-2017,21,8,1
398609,18-12-2017,18,23,1
398610,18-12-2017,47,3,1
398611,18-12-2017,2,2,1
398612,18-12-2017,13,30,1
398613,18-12-2017,33,8,1
398614,18-12-2017,3,6,1
398615,18-12-2017,29,24,1
398616,18-12-2017,26,7,1
398617,18-12-2017,11,3,1
398618,18-12-2017,39,18,2
398619,18-12-2017,2,27,1
398620,18-12-2017,39,3,1
398621,18-12-2017,36,14,6
398622,18-12-2017,50,3,1
398623,18-12-2017,21,33,1
398624,18-12-2017,2,27,1
398625,18-12-2017,46,18,1
398626,18-12-2017,33,25,1
398627,18-12-2017,3,6,1
398628,18-12-2017,13,30,1
398629,18-12-2017,25,10,1
398630,18-12-2017,36,6,3
398631,18-12-2017,21,6,1
398632,18-12-2017,50,25,1
398633,18-12-2017,50,15,1
398634,18-12-2017,36,7,1
398635,18-12-2017,18,25,1
398636,18-12-2017,6,35,1
398637,18-12-2017,21,24,1
398638,18-12-2017,37,23,1
398639,18-12-2017,47,3,1
398640,18-12-2017,46,25,4
398641,18-12-2017,45,17,1
398642,18-12-2017,31,25,1
398643,18-12-2017,31,31,1
398644,18-12-2017,32,2,1
398645,18-12-2017,34,18,1
398646,18-12-2017,36,7,1
398647,18-12-2017,2,27,1
398648,18-12-2017,42,18,1
398649,18-12-2017,21,11,1
398650,18-12-2017,2,6,1
398651,18-12-2017,39,3,1
398652,18-12-2017,36,14,4
398653,18-12-2017,34,2,1
398654,18-12-2017,18,23,1
398655,18-12-2017,37,1,1
398656,18-12-2017,21,33,1
398657,18-12-2017,42,17,3
398658,18-12-2017,16,19,1
398659,18-12-2017,48,31,1
398660,18-12-2017,21,6,1
398661,18-12-2017,39,3,1
398662,18-12-2017,42,3,3
398663,18-12-2017,10,3,3
398664,18-12-2017,20,16,1
398665,18-12-2017,34,2,1
398666,18-12-2017,40,8,1
398667,18-12-2017,2,27,1
398668,18-12-2017,2,21,1
398669,18-12-2017,34,2,1
398670,18-12-2017,37,23,1
398671,18-12-2017,2,15,1
398672,18-12-2017,21,11,1
398673,18-12-2017,40,8,1
398674,18-12-2017,50,3,1
398675,18-12-2017,13,3,1
398676,18-12-2017,16,17,2
398677,18-12-2017,16,17,3
398678,18-12-2017,10,8,3
398679,18-12-2017,28,18,1
398680,18-12-2017,11,3,1
398681,18-12-2017,2,2,1
398682,18-12-2017,37,25,4
398683,18-12-2017,36,7,1
398684,18-12-2017,34,24,1
398685,18-12-2017,21,11,1
398686,18-12-2017,39,30,1
398687,18-12-2017,2,21,1
398688,18-12-2017,25,10,1
398689,18-12-2017,36,17,1
398690,18-12-2017,15,30,2
398691,18-12-2017,37,23,1
398692,18-12-2017,2,15,1
398693,18-12-2017,2,21,1
398694,18-12-2017,10,8,2
398695,18-12-2017,50,16,1
398696,18-12-2017,26,7,1
398697,18-12-2017,2,15,1
398698,18-12-2017,14,13,1
398699,18-12-2017,47,3,1
398700,18-12-2017,15,30,2
398701,18-12-2017,21,33,1
398702,18-12-2017,45,17,1
398703,18-12-2017,45,1,1
398704,18-12-2017,16,19,1
398705,18-12-2017,24,33,1
398706,18-12-2017,29,24,1
398707,18-12-2017,42,18,1
398708,18-12-2017,9,9,1
398709,18-12-2017,39,30,1
398710,18-12-2017,1,2,1
398711,18-12-2017,20,16,1
398712,18-12-2017,48,31,1
398713,18-12-2017,45,17,1
398714,18-12-2017,48,6,1
398715,18-12-2017,37,23,1
398716,18-12-2017,41,18,1
398717,18-12-2017,16,19,1
398718,18-12-2017,45,1,1
398719,18-12-2017,45,24,1
398720,18-12-2017,18,23,1
398721,18-12-2017,26,7,1
398722,18-12-2017,42,18,1
398723,18-12-2017,48,27,1
398724,18-12-2017,26,21,1
398725,18-12-2017,27,30,3
398726,18-12-2017,46,6,1
398727,18-12-2017,2,27,1
398728,18-12-2017,35,25,1
398729,18-12-2017,9,25,2
398730,18-12-2017,45,17,1
398731,18-12-2017,48,27,1
398732,18-12-2017,17,3,2
398733,18-12-2017,46,18,1
398734,18-12-2017,26,1,1
398735,18-12-2017,36,6,2
398736,18-12-2017,26,21,1
398737,18-12-2017,33,25,1
398738,18-12-2017,12,3,3
398739,18-12-2017,34,18,1
398740,18-12-2017,26,21,1
398741,18-12-2017,24,8,1
398742,18-12-2017,9,25,2
398743,18-12-2017,20,27,1
398744,18-12-2017,25,10,1
398745,18-12-2017,18,25,1
398746,18-12-2017,48,14,2
398747,18-12-2017,34,18,1
398748,18-12-2017,44,15,1
398749,18-12-2017,41,18,1
398750,18-12-2017,26,21,1
398751,18-12-2017,9,25,2
398752,18-12-2017,40,18,1
398753,18-12-2017,37,5,1
398754,18-12-2017,26,21,1
398755,18-12-2017,7,6,2
398756,18-12-2017,34,24,1
398757,18-12-2017,37,23,1
398758,18-12-2017,24,6,1
398759,18-12-2017,26,1,1
398760,18-12-2017,2,27,1
398761,18-12-2017,15,13,1
398762,18-12-2017,37,3,3
398763,18-12-2017,28,18,1
398764,18-12-2017,15,30,2
398765,18-12-2017,15,30,2
398766,18-12-2017,34,2,1
398767,18-12-2017,10,8,3
398768,18-12-2017,36,7,1
398769,18-12-2017,11,3,1
398770,18-12-2017,2,15,1
398771,18-12-2017,28,3,3
398772,18-12-2017,6,35,1
398773,18-12-2017,21,8,1
398774,18-12-2017,14,25,3
398775,18-12-2017,14,25,3
398776,18-12-2017,21,6,1
398777,18-12-2017,26,21,1
398778,18-12-2017,3,6,1
398779,18-12-2017,16,19,1
398780,18-12-2017,39,3,1
398781,18-12-2017,15,13,1
398782,18-12-2017,21,11,1
398783,18-12-2017,37,5,1
398784,18-12-2017,16,17,2
398785,18-12-2017,9,3,1
398786,18-12-2017,18,25,1
398787,18-12-2017,50,19,4
398788,18-12-2017,21,24,1
398789,18-12-2017,25,10,1
398790,18-12-2017,47,3,1
398791,18-12-2017,41,18,1
398792,18-12-2017,48,27,1
398793,18-12-2017,16,17,2
398794,18-12-2017,36,14,4
398795,18-12-2017,7,6,2
398796,18-12-2017,21,8,1
398797,18-12-2017,24,6,1
398798,18-12-2017,44,6,1
398799,18-12-2017,37,25,3
398800,18-12-2017,33,13,1
398801,18-12-2017,31,25,1
398802,18-12-2017,32,25,4
398803,18-12-2017,37,5,1
398804,18-12-2017,2,7,2
398805,18-12-2017,46,18,1
398806,18-12-2017,48,27,1
398807,18-12-2017,41,18,1
398808,18-12-2017,33,13,1
398809,18-12-2017,10,3,3
398810,18-12-2017,28,10,1
398811,18-12-2017,13,3,1
398812,18-12-2017,50,16,1
398813,18-12-2017,44,6,1
398814,18-12-2017,16,19,1
398815,18-12-2017,39,8,1
398816,18-12-2017,31,25,1
398817,18-12-2017,14,3,3
398818,18-12-2017,45,24,1
398819,18-12-2017,28,10,1
398820,18-12-2017,50,3,1
398821,18-12-2017,33,8,1
398822,18-12-2017,15,13,1
398823,18-12-2017,34,2,1
398824,18-12-2017,46,18,1
398825,18-12-2017,1,15,1
398826,18-12-2017,32,3,1
398827,18-12-2017,39,8,1
398828,18-12-2017,33,25,1
398829,18-12-2017,31,25,1
398830,18-12-2017,9,9,1
398831,18-12-2017,36,7,1
398832,18-12-2017,36,6,3
398833,18-12-2017,47,17,4
398834,18-12-2017,32,3,1
398835,18-12-2017,20,27,1
398836,18-12-2017,14,6,1
398837,18-12-2017,28,18,1
398838,18-12-2017,20,27,1
398839,18-12-2017,2,6,1
398840,18-12-2017,37,5,1
398841,18-12-2017,10,3,2
398842,18-12-2017,28,18,1
398843,18-12-2017,29,24,1
398844,18-12-2017,1,2,1
398845,18-12-2017,36,13,2
398846,18-12-2017,50,19,4
398847,18-12-2017,41,18,1
398848,18-12-2017,4,20,1
398849,18-12-2017,48,27,1
398850,18-12-2017,34,3,1
398851,18-12-2017,24,8,1
398852,18-12-2017,13,3,1
398853,18-12-2017,20,18,1
398854,18-12-2017,50,16,1
398855,18-12-2017,37,23,1
398856,18-12-2017,42,4,1
398857,18-12-2017,42,18,1
398858,18-12-2017,10,8,3
398859,18-12-2017,33,13,1
398860,18-12-2017,24,6,1
398861,18-12-2017,15,30,2
398862,18-12-2017,26,21,1
398863,18-12-2017,34,24,1
398864,18-12-2017,7,25,1
398865,18-12-2017,45,1,1
398866,18-12-2017,7,6,3
398867,18-12-2017,4,20,1
398868,18-12-2017,46,25,3
398869,18-12-2017,36,17,1
398870,18-12-2017,40,8,1
398871,18-12-2017,45,17,1
398872,18-12-2017,10,8,3
398873,18-12-2017,24,17,1
398874,18-12-2017,36,6,2
398875,18-12-2017,44,27,1
398876,18-12-2017,37,5,1
398877,18-12-2017,7,25,1
398878,18-12-2017,29,24,1
398879,18-12-2017,13,30,1
398880,18-12-2017,6,30,1
398881,18-12-2017,40,18,1
398882,18-12-2017,37,23,1
398883,18-12-2017,28,10,1
398884,18-12-2017,36,13,2
398885,18-12-2017,4,20,1
398886,18-12-2017,18,25,1
398887,18-12-2017,10,27,2
398888,18-12-2017,50,25,1
398889,18-12-2017,41,18,1
398890,18-12-2017,41,18,1
398891,18-12-2017,16,17,3
398892,18-12-2017,28,18,1
398893,18-12-2017,2,15,1
398894,18-12-2017,16,19,1
398895,18-12-2017,41,18,1
398896,18-12-2017,14,13,1
398897,18-12-2017,21,11,1
398898,18-12-2017,37,25,3
398899,18-12-2017,39,18,2
398900,18-12-2017,25,6,2
398901,18-12-2017,18,25,1
398902,18-12-2017,46,25,3
398903,18-12-2017,26,21,1
398904,18-12-2017,45,1,1
398905,18-12-2017,48,27,1
398906,18-12-2017,14,25,2
398907,18-12-2017,26,21,1
398908,18-12-2017,44,31,1
398909,18-12-2017,48,27,1
398910,18-12-2017,20,16,1
398911,18-12-2017,45,6,1
398912,18-12-2017,16,17,2
398913,18-12-2017,24,6,1
398914,18-12-2017,40,8,1
398915,18-12-2017,50,19,4
398916,18-12-2017,50,16,1
398917,18-12-2017,3,6,1
398918,18-12-2017,15,30,3
398919,18-12-2017,7,6,3
398920,18-12-2017,36,17,1
398921,18-12-2017,26,21,1
398922,18-12-2017,42,18,1
398923,18-12-2017,2,15,1
398924,18-12-2017,10,3,2
398925,18-12-2017,1,2,1
398926,18-12-2017,16,17,2
398927,18-12-2017,36,7,1
398928,18-12-2017,2,2,1
398929,18-12-2017,27,18,1
398930,18-12-2017,45,6,1
398931,18-12-2017,7,6,3
398932,18-12-2017,50,3,1
398933,18-12-2017,39,3,1
398934,18-12-2017,13,30,1
398935,18-12-2017,16,19,1
398936,18-12-2017,24,6,1
398937,18-12-2017,18,25,1
398938,18-12-2017,25,10,1
398939,18-12-2017,44,15,1
398940,18-12-2017,50,16,1
398941,18-12-2017,21,8,1
398942,18-12-2017,37,3,3
398943,18-12-2017,39,30,1
398944,18-12-2017,14,25,3
398945,18-12-2017,32,2,1
398946,18-12-2017,44,14,1
398947,18-12-2017,50,15,1
398948,18-12-2017,24,6,1
398949,18-12-2017,4,20,1
398950,18-12-2017,15,30,2
398951,18-12-2017,10,8,2
398952,18-12-2017,7,6,2
398953,18-12-2017,39,30,1
398954,18-12-2017,18,23,1
398955,18-12-2017,46,25,4
398956,18-12-2017,36,7,1
398957,18-12-2017,26,21,1
398958,18-12-2017,36,15,1
398959,18-12-2017,7,6,3
398960,18-12-2017,25,10,1
398961,18-12-2017,34,2,1
398962,18-12-2017,47,31,1
398963,18-12-2017,42,16,1
398964,18-12-2017,37,1,1
398965,18-12-2017,33,8,1
398966,18-12-2017,24,17,1
398967,18-12-2017,30,7,1
398968,18-12-2017,39,18,3
398969,18-12-2017,41,18,1
398970,18-12-2017,37,1,1
398971,18-12-2017,39,30,1
398972,18-12-2017,21,8,1
398973,18-12-2017,2,15,1
398974,18-12-2017,26,24,1
398975,18-12-2017,13,30,1
398976,18-12-2017,24,8,1
398977,18-12-2017,2,6,1
398978,18-12-2017,34,18,1
398979,18-12-2017,44,15,1
398980,18-12-2017,37,23,1
398981,18-12-2017,37,1,1
398982,18-12-2017,20,18,1
398983,18-12-2017,47,3,1
398984,18-12-2017,29,24,1
398985,18-12-2017,26,7,1
398986,18-12-2017,9,25,2
398987,18-12-2017,18,23,1
398988,18-12-2017,45,17,1
398989,18-12-2017,50,3,1
398990,18-12-2017,34,2,1
398991,18-12-2017,44,6,1
398992,18-12-2017,41,18,1
398993,18-12-2017,47,31,1
398994,18-12-2017,26,1,1
398995,18-12-2017,45,1,1
398996,18-12-2017,34,31,1
398997,18-12-2017,33,8,1
398998,18-12-2017,41,18,1
398999,18-12-2017,48,14,2
399000,18-12-2017,20,16,1
399001,18-12-2017,37,3,3
399002,18-12-2017,14,13,1
399003,18-12-2017,33,25,1
399004,18-12-2017,44,6,1
399005,18-12-2017,34,3,1
399006,18-12-2017,9,9,1
399007,18-12-2017,47,2,1
399008,18-12-2017,44,31,1
399009,18-12-2017,1,2,1
399010,18-12-2017,45,17,1
399011,18-12-2017,46,18,1
399012,18-12-2017,8,24,1
399013,18-12-2017,41,18,1
399014,18-12-2017,4,20,1
399015,18-12-2017,44,15,1
399016,18-12-2017,10,8,2
399017,18-12-2017,24,33,1
399018,18-12-2017,35,18,1
399019,18-12-2017,44,27,1
399020,18-12-2017,41,18,1
399021,18-12-2017,4,20,1
399022,18-12-2017,2,15,1
399023,18-12-2017,36,6,3
399024,18-12-2017,6,35,1
399025,18-12-2017,48,27,1
399026,18-12-2017,45,17,1
399027,18-12-2017,16,17,3
399028,18-12-2017,48,27,1
399029,18-12-2017,25,6,3
399030,18-12-2017,37,25,4
399031,18-12-2017,36,7,1
399032,18-12-2017,13,30,1
399033,18-12-2017,39,8,1
399034,18-12-2017,2,27,1
399035,18-12-2017,26,1,1
399036,18-12-2017,24,8,1
399037,18-12-2017,36,7,1
399038,18-12-2017,37,23,1
399039,18-12-2017,37,1,1
399040,18-12-2017,44,14,1
399041,18-12-2017,1,2,1
399042,18-12-2017,46,30,1
399043,18-12-2017,19,14,1
399044,18-12-2017,6,35,1
399045,18-12-2017,36,6,3
399046,18-12-2017,44,27,1
399047,18-12-2017,41,18,1
399048,18-12-2017,2,15,1
399049,18-12-2017,9,25,3
399050,18-12-2017,19,25,3
399051,18-12-2017,26,7,1
399052,18-12-2017,26,1,1
399053,18-12-2017,21,33,1
399054,18-12-2017,17,3,2
399055,18-12-2017,41,25,1
399056,18-12-2017,33,25,1
399057,18-12-2017,12,3,3
399058,18-12-2017,4,20,1
399059,18-12-2017,13,3,1
399060,18-12-2017,13,30,1
399061,18-12-2017,2,15,1
399062,18-12-2017,28,18,1
399063,18-12-2017,40,8,1
399064,18-12-2017,14,25,3
399065,18-12-2017,10,8,3
399066,18-12-2017,7,6,3
399067,18-12-2017,14,25,3
399068,18-12-2017,32,1,1
399069,18-12-2017,37,5,1
399070,18-12-2017,13,30,1
399071,18-12-2017,37,5,1
399072,18-12-2017,33,8,1
399073,18-12-2017,26,21,1
399074,18-12-2017,28,18,1
399075,18-12-2017,46,18,1
399076,18-12-2017,15,30,3
399077,18-12-2017,20,16,1
399078,18-12-2017,9,25,2
399079,18-12-2017,36,13,2
399080,18-12-2017,9,9,1
399081,18-12-2017,2,2,1
399082,18-12-2017,37,3,3
399083,18-12-2017,16,19,1
399084,18-12-2017,24,6,1
399085,18-12-2017,39,3,1
399086,18-12-2017,3,6,1
399087,18-12-2017,15,9,1
399088,18-12-2017,21,6,1
399089,18-12-2017,45,1,1
399090,18-12-2017,1,2,1
399091,18-12-2017,37,5,1
399092,18-12-2017,27,18,1
399093,18-12-2017,15,30,3
399094,18-12-2017,47,3,1
399095,18-12-2017,9,25,2
399096,18-12-2017,45,17,1
399097,18-12-2017,13,30,1
399098,18-12-2017,14,13,1
399099,18-12-2017,21,33,1
399100,18-12-2017,19,25,2
399101,18-12-2017,30,7,1
399102,18-12-2017,46,18,1
399103,18-12-2017,25,6,3
399104,18-12-2017,33,13,1
399105,18-12-2017,15,13,1
399106,18-12-2017,34,24,1
399107,18-12-2017,20,18,1
399108,18-12-2017,30,7,1
399109,18-12-2017,46,18,1
399110,18-12-2017,14,13,1
399111,18-12-2017,46,18,1
399112,18-12-2017,26,1,1
399113,18-12-2017,34,2,1
399114,18-12-2017,10,8,3
399115,18-12-2017,48,27,1
399116,18-12-2017,20,27,1
399117,18-12-2017,45,1,1
399118,18-12-2017,34,18,1
399119,18-12-2017,1,15,1
399120,18-12-2017,48,31,1
399121,18-12-2017,21,24,1
399122,18-12-2017,2,6,1
399123,18-12-2017,41,18,1
399124,18-12-2017,7,6,2
399125,18-12-2017,34,31,1
399126,18-12-2017,21,33,1
399127,18-12-2017,10,8,3
399128,18-12-2017,36,13,3
399129,18-12-2017,13,3,1
399130,18-12-2017,44,27,1
399131,18-12-2017,16,19,1
399132,18-12-2017,18,25,1
399133,18-12-2017,2,15,1
399134,18-12-2017,39,30,1
399135,18-12-2017,40,8,1
399136,18-12-2017,47,3,1
399137,18-12-2017,36,17,1
399138,18-12-2017,50,19,4
399139,18-12-2017,11,3,1
399140,18-12-2017,36,6,2
399141,18-12-2017,44,6,1
399142,18-12-2017,44,31,1
399143,18-12-2017,45,17,1
399144,18-12-2017,50,25,1
399145,18-12-2017,27,30,3
399146,18-12-2017,4,20,1
399147,18-12-2017,48,27,1
399148,18-12-2017,26,21,1
