product_id,product_name,category,current_stock,min_stock_level,last_movement_date,warehouse_name
11,Etch A Sketch,Art & Crafts,11,5,2026-02-07,Maven Toys Santiago 1
12,Foam Disk Launcher,Sports & Outdoors,21,6,2026-01-26,Maven Toys Santiago 1
13,Gamer Headphones,Electronics,5,5,2025-12-30,Maven Toys Santiago 1
14,Glass Marbles,Games,4,5,2026-01-15,Maven Toys Santiago 1
15,Hot Wheels 5-Pack,Toys,9,5,2026-02-13,Maven Toys Santiago 1
17,Kids Makeup Kit,Art & Crafts,4,5,2025-12-03,Maven Toys Santiago 1
18,Lego Bricks,Toys,6,5,2026-02-04,Maven Toys Santiago 1
19,Magic Sand,Art & Crafts,49,14,2026-02-10,Maven Toys Santiago 1
21,Mini Ping Pong Set,Sports & Outdoors,14,5,2025-11-04,Maven Toys Santiago 1
23,Mr. Potatohead,Toys,30,9,2026-02-03,Maven Toys Santiago 1
24,Nerf Gun,Sports & Outdoors,19,5,2025-11-28,Maven Toys Santiago 1
25,PlayDoh Can,Art & Crafts,46,13,2026-01-28,Maven Toys Santiago 1
26,PlayDoh Playset,Art & Crafts,21,6,2025-12-07,Maven Toys Santiago 1
27,PlayDoh Toolkit,Art & Crafts,54,16,2026-02-12,Maven Toys Santiago 1
28,Playfoam,Art & Crafts,7,5,2026-02-03,Maven Toys Santiago 1
29,Plush Pony,Toys,8,5,2026-01-23,Maven Toys Santiago 1
30,Rubik's Cube,Games,49,14,2025-12-03,Maven Toys Santiago 1
31,Splash Balls,Sports & Outdoors,19,5,2025-12-31,Maven Toys Santiago 1
32,Supersoaker Water Gun,Sports & Outdoors,3,5,2026-01-02,Maven Toys Santiago 1
33,Teddy Bear,Toys,16,5,2026-02-12,Maven Toys Santiago 1
34,Toy Robot,Electronics,16,5,2026-01-26,Maven Toys Santiago 1
1,Action Figure,Toys,10,5,2026-01-22,Maven Toys Guanajuato 2
2,Animal Figures,Toys,25,7,2026-02-16,Maven Toys Guanajuato 2
3,Barrel O' Slime,Art & Crafts,0,5,2026-02-11,Maven Toys Guanajuato 2
4,Chutes & Ladders,Games,6,5,2026-01-27,Maven Toys Guanajuato 2
5,Classic Dominoes,Games,14,5,2026-02-04,Maven Toys Guanajuato 2
6,Colorbuds,Electronics,8,5,2026-01-16,Maven Toys Guanajuato 2
7,Dart Gun,Sports & Outdoors,30,9,2025-12-26,Maven Toys Guanajuato 2
8,Deck Of Cards,Games,71,21,2026-01-19,Maven Toys Guanajuato 2
9,Dino Egg,Toys,14,5,2026-01-10,Maven Toys Guanajuato 2
10,Dinosaur Figures,Toys,64,19,2026-01-18,Maven Toys Guanajuato 2
11,Etch A Sketch,Art & Crafts,7,5,2026-02-09,Maven Toys Guanajuato 2
12,Foam Disk Launcher,Sports & Outdoors,3,5,2025-10-23,Maven Toys Guanajuato 2
13,Gamer Headphones,Electronics,19,5,2026-01-07,Maven Toys Guanajuato 2
14,Glass Marbles,Games,5,5,2026-02-16,Maven Toys Guanajuato 2
15,Hot Wheels 5-Pack,Toys,0,5,2026-02-05,Maven Toys Guanajuato 2
16,Jenga,Games,3,5,2026-01-20,Maven Toys Guanajuato 2
17,Kids Makeup Kit,Art & Crafts,10,5,2026-01-20,Maven Toys Guanajuato 2
18,Lego Bricks,Toys,13,5,2026-01-25,Maven Toys Guanajuato 2
19,Magic Sand,Art & Crafts,17,5,2026-02-07,Maven Toys Guanajuato 2
20,Mini Basketball Hoop,Sports & Outdoors,18,5,2025-12-11,Maven Toys Guanajuato 2
21,Mini Ping Pong Set,Sports & Outdoors,30,9,2026-02-12,Maven Toys Guanajuato 2
22,Monopoly,Games,4,5,2026-02-18,Maven Toys Guanajuato 2
23,Mr. Potatohead,Toys,7,5,2026-02-16,Maven Toys Guanajuato 2
24,Nerf Gun,Sports & Outdoors,29,8,2026-01-26,Maven Toys Guanajuato 2
25,PlayDoh Can,Art & Crafts,6,5,2026-02-15,Maven Toys Guanajuato 2
26,PlayDoh Playset,Art & Crafts,15,5,2026-01-15,Maven Toys Guanajuato 2
27,PlayDoh Toolkit,Art & Crafts,45,13,2026-02-18,Maven Toys Guanajuato 2
28,Playfoam,Art & Crafts,0,5,2025-12-06,Maven Toys Guanajuato 2
29,Plush Pony,Toys,5,5,2026-02-02,Maven Toys Guanajuato 2
30,Rubik's Cube,Games,22,6,2026-02-15,Maven Toys Guanajuato 2
31,Splash Balls,Sports & Outdoors,34,10,2026-01-24,Maven Toys Guanajuato 2
32,Supersoaker Water Gun,Sports & Outdoors,38,11,2026-01-15,Maven Toys Guanajuato 2
33,Teddy Bear,Toys,8,5,2026-02-13,Maven Toys Guanajuato 2
34,Toy Robot,Electronics,6,5,2025-11-05,Maven Toys Guanajuato 2
35,Uno Card Game,Games,2,5,2026-01-20,Maven Toys Guanajuato 2
1,Action Figure,Toys,4,5,2026-01-25,Maven Toys Chihuahua 1
2,Animal Figures,Toys,11,5,2026-01-16,Maven Toys Chihuahua 1
3,Barrel O' Slime,Art & Crafts,5,5,2026-01-30,Maven Toys Chihuahua 1
4,Chutes & Ladders,Games,3,5,2025-12-29,Maven Toys Chihuahua 1
5,Classic Dominoes,Games,4,5,2026-02-06,Maven Toys Chihuahua 1
6,Colorbuds,Electronics,17,5,2026-02-08,Maven Toys Chihuahua 1
7,Dart Gun,Sports & Outdoors,11,5,2026-01-24,Maven Toys Chihuahua 1
8,Deck Of Cards,Games,32,9,2026-01-24,Maven Toys Chihuahua 1
9,Dino Egg,Toys,9,5,2026-01-14,Maven Toys Chihuahua 1
10,Dinosaur Figures,Toys,35,10,2025-12-29,Maven Toys Chihuahua 1
11,Etch A Sketch,Art & Crafts,18,5,2025-11-02,Maven Toys Chihuahua 1
12,Foam Disk Launcher,Sports & Outdoors,14,5,2026-01-30,Maven Toys Chihuahua 1
13,Gamer Headphones,Electronics,31,9,2025-10-23,Maven Toys Chihuahua 1
14,Glass Marbles,Games,7,5,2026-02-01,Maven Toys Chihuahua 1
15,Hot Wheels 5-Pack,Toys,14,5,2026-02-02,Maven Toys Chihuahua 1
16,Jenga,Games,7,5,2026-02-16,Maven Toys Chihuahua 1
17,Kids Makeup Kit,Art & Crafts,9,5,2026-01-26,Maven Toys Chihuahua 1
18,Lego Bricks,Toys,42,12,2025-12-26,Maven Toys Chihuahua 1
19,Magic Sand,Art & Crafts,27,8,2026-02-05,Maven Toys Chihuahua 1
20,Mini Basketball Hoop,Sports & Outdoors,2,5,2026-01-09,Maven Toys Chihuahua 1
21,Mini Ping Pong Set,Sports & Outdoors,30,9,2026-01-17,Maven Toys Chihuahua 1
22,Monopoly,Games,11,5,2026-01-21,Maven Toys Chihuahua 1
23,Mr. Potatohead,Toys,8,5,2025-12-26,Maven Toys Chihuahua 1
24,Nerf Gun,Sports & Outdoors,40,12,2026-01-10,Maven Toys Chihuahua 1
25,PlayDoh Can,Art & Crafts,38,11,2026-01-12,Maven Toys Chihuahua 1
26,PlayDoh Playset,Art & Crafts,15,5,2025-12-10,Maven Toys Chihuahua 1
27,PlayDoh Toolkit,Art & Crafts,7,5,2026-01-26,Maven Toys Chihuahua 1
28,Playfoam,Art & Crafts,48,14,2026-02-13,Maven Toys Chihuahua 1
29,Plush Pony,Toys,9,5,2026-02-14,Maven Toys Chihuahua 1
30,Rubik's Cube,Games,38,11,2026-02-01,Maven Toys Chihuahua 1
31,Splash Balls,Sports & Outdoors,19,5,2026-01-22,Maven Toys Chihuahua 1
32,Supersoaker Water Gun,Sports & Outdoors,11,5,2026-01-22,Maven Toys Chihuahua 1
33,Teddy Bear,Toys,6,5,2026-02-02,Maven Toys Chihuahua 1
34,Toy Robot,Electronics,18,5,2026-02-06,Maven Toys Chihuahua 1
35,Uno Card Game,Games,4,5,2026-01-21,Maven Toys Chihuahua 1
1,Action Figure,Toys,11,5,2025-12-18,Maven Toys Aguascalientes 1
2,Animal Figures,Toys,25,7,2026-02-17,Maven Toys Aguascalientes 1
3,Barrel O' Slime,Art & Crafts,13,5,2026-02-06,Maven Toys Aguascalientes 1
4,Chutes & Ladders,Games,1,5,2026-02-13,Maven Toys Aguascalientes 1
5,Classic Dominoes,Games,4,5,2026-02-03,Maven Toys Aguascalientes 1
6,Colorbuds,Electronics,46,13,2026-02-18,Maven Toys Aguascalientes 1
7,Dart Gun,Sports & Outdoors,15,5,2026-02-03,Maven Toys Aguascalientes 1
8,Deck Of Cards,Games,53,15,2026-01-09,Maven Toys Aguascalientes 1
9,Dino Egg,Toys,19,5,2026-01-29,Maven Toys Aguascalientes 1
10,Dinosaur Figures,Toys,19,5,2026-01-23,Maven Toys Aguascalientes 1
11,Etch A Sketch,Art & Crafts,13,5,2026-01-13,Maven Toys Aguascalientes 1
12,Foam Disk Launcher,Sports & Outdoors,0,5,2026-01-07,Maven Toys Aguascalientes 1
13,Gamer Headphones,Electronics,10,5,2026-01-01,Maven Toys Aguascalientes 1
14,Glass Marbles,Games,36,10,2026-01-10,Maven Toys Aguascalientes 1
15,Hot Wheels 5-Pack,Toys,0,5,2026-02-08,Maven Toys Aguascalientes 1
16,Jenga,Games,3,5,2026-02-12,Maven Toys Aguascalientes 1
17,Kids Makeup Kit,Art & Crafts,27,8,2026-02-15,Maven Toys Aguascalientes 1
18,Lego Bricks,Toys,20,6,2026-02-06,Maven Toys Aguascalientes 1
19,Magic Sand,Art & Crafts,67,20,2026-02-12,Maven Toys Aguascalientes 1
20,Mini Basketball Hoop,Sports & Outdoors,7,5,2026-02-06,Maven Toys Aguascalientes 1
21,Mini Ping Pong Set,Sports & Outdoors,0,5,2026-02-02,Maven Toys Aguascalientes 1
22,Monopoly,Games,13,5,2026-02-11,Maven Toys Aguascalientes 1
23,Mr. Potatohead,Toys,16,5,2026-01-22,Maven Toys Aguascalientes 1
24,Nerf Gun,Sports & Outdoors,4,5,2026-02-06,Maven Toys Aguascalientes 1
25,PlayDoh Can,Art & Crafts,48,14,2026-01-14,Maven Toys Aguascalientes 1
26,PlayDoh Playset,Art & Crafts,21,6,2026-02-12,Maven Toys Aguascalientes 1
27,PlayDoh Toolkit,Art & Crafts,50,15,2026-02-17,Maven Toys Aguascalientes 1
28,Playfoam,Art & Crafts,0,5,2026-01-22,Maven Toys Aguascalientes 1
29,Plush Pony,Toys,3,5,2026-02-14,Maven Toys Aguascalientes 1
30,Rubik's Cube,Games,50,15,2026-02-15,Maven Toys Aguascalientes 1
31,Splash Balls,Sports & Outdoors,10,5,2026-02-15,Maven Toys Aguascalientes 1
32,Supersoaker Water Gun,Sports & Outdoors,10,5,2026-01-23,Maven Toys Aguascalientes 1
33,Teddy Bear,Toys,4,5,2026-02-07,Maven Toys Aguascalientes 1
34,Toy Robot,Electronics,17,5,2026-02-09,Maven Toys Aguascalientes 1
35,Uno Card Game,Games,19,5,2026-01-28,Maven Toys Aguascalientes 1
1,Action Figure,Toys,8,5,2026-01-23,Maven Toys Ciudad Victoria 1
2,Animal Figures,Toys,18,5,2026-01-06,Maven Toys Ciudad Victoria 1
3,Barrel O' Slime,Art & Crafts,43,12,2025-11-22,Maven Toys Ciudad Victoria 1
6,Colorbuds,Electronics,3,5,2026-01-23,Maven Toys Ciudad Victoria 1
7,Dart Gun,Sports & Outdoors,7,5,2026-01-21,Maven Toys Ciudad Victoria 1
8,Deck Of Cards,Games,66,19,2026-01-21,Maven Toys Ciudad Victoria 1
9,Dino Egg,Toys,9,5,2026-02-13,Maven Toys Ciudad Victoria 1
10,Dinosaur Figures,Toys,8,5,2026-01-31,Maven Toys Ciudad Victoria 1
11,Etch A Sketch,Art & Crafts,3,5,2026-01-27,Maven Toys Ciudad Victoria 1
12,Foam Disk Launcher,Sports & Outdoors,17,5,2026-02-05,Maven Toys Ciudad Victoria 1
13,Gamer Headphones,Electronics,23,6,2026-02-15,Maven Toys Ciudad Victoria 1
14,Glass Marbles,Games,20,6,2026-02-06,Maven Toys Ciudad Victoria 1
15,Hot Wheels 5-Pack,Toys,13,5,2026-01-05,Maven Toys Ciudad Victoria 1
17,Kids Makeup Kit,Art & Crafts,4,5,2025-12-22,Maven Toys Ciudad Victoria 1
18,Lego Bricks,Toys,34,10,2026-02-17,Maven Toys Ciudad Victoria 1
19,Magic Sand,Art & Crafts,28,8,2025-12-31,Maven Toys Ciudad Victoria 1
21,Mini Ping Pong Set,Sports & Outdoors,5,5,2026-01-23,Maven Toys Ciudad Victoria 1
23,Mr. Potatohead,Toys,10,5,2025-12-21,Maven Toys Ciudad Victoria 1
24,Nerf Gun,Sports & Outdoors,10,5,2026-01-22,Maven Toys Ciudad Victoria 1
25,PlayDoh Can,Art & Crafts,80,24,2026-01-05,Maven Toys Ciudad Victoria 1
26,PlayDoh Playset,Art & Crafts,3,5,2026-01-23,Maven Toys Ciudad Victoria 1
27,PlayDoh Toolkit,Art & Crafts,29,8,2025-12-02,Maven Toys Ciudad Victoria 1
28,Playfoam,Art & Crafts,16,5,2026-02-16,Maven Toys Ciudad Victoria 1
29,Plush Pony,Toys,6,5,2026-01-24,Maven Toys Ciudad Victoria 1
30,Rubik's Cube,Games,46,13,2026-01-05,Maven Toys Ciudad Victoria 1
31,Splash Balls,Sports & Outdoors,0,5,2026-01-17,Maven Toys Ciudad Victoria 1
32,Supersoaker Water Gun,Sports & Outdoors,10,5,2026-01-25,Maven Toys Ciudad Victoria 1
33,Teddy Bear,Toys,4,5,2026-01-02,Maven Toys Ciudad Victoria 1
34,Toy Robot,Electronics,23,6,2026-01-04,Maven Toys Ciudad Victoria 1
1,Action Figure,Toys,6,5,2026-01-22,Maven Toys Campeche 2
2,Animal Figures,Toys,15,5,2026-02-02,Maven Toys Campeche 2
3,Barrel O' Slime,Art & Crafts,15,5,2026-02-11,Maven Toys Campeche 2
4,Chutes & Ladders,Games,12,5,2026-01-06,Maven Toys Campeche 2
5,Classic Dominoes,Games,8,5,2026-02-12,Maven Toys Campeche 2
6,Colorbuds,Electronics,23,6,2026-02-07,Maven Toys Campeche 2
7,Dart Gun,Sports & Outdoors,16,5,2026-01-22,Maven Toys Campeche 2
8,Deck Of Cards,Games,22,6,2025-12-01,Maven Toys Campeche 2
9,Dino Egg,Toys,15,5,2025-12-26,Maven Toys Campeche 2
10,Dinosaur Figures,Toys,25,7,2026-02-12,Maven Toys Campeche 2
11,Etch A Sketch,Art & Crafts,2,5,2026-02-07,Maven Toys Campeche 2
12,Foam Disk Launcher,Sports & Outdoors,14,5,2026-02-10,Maven Toys Campeche 2
13,Gamer Headphones,Electronics,20,6,2026-01-25,Maven Toys Campeche 2
14,Glass Marbles,Games,2,5,2026-01-28,Maven Toys Campeche 2
15,Hot Wheels 5-Pack,Toys,20,6,2026-01-29,Maven Toys Campeche 2
16,Jenga,Games,20,6,2026-02-11,Maven Toys Campeche 2
17,Kids Makeup Kit,Art & Crafts,6,5,2026-02-06,Maven Toys Campeche 2
18,Lego Bricks,Toys,7,5,2026-01-29,Maven Toys Campeche 2
19,Magic Sand,Art & Crafts,90,27,2026-02-01,Maven Toys Campeche 2
20,Mini Basketball Hoop,Sports & Outdoors,6,5,2026-02-13,Maven Toys Campeche 2
21,Mini Ping Pong Set,Sports & Outdoors,26,7,2026-02-06,Maven Toys Campeche 2
22,Monopoly,Games,5,5,2025-12-23,Maven Toys Campeche 2
23,Mr. Potatohead,Toys,4,5,2026-01-12,Maven Toys Campeche 2
24,Nerf Gun,Sports & Outdoors,11,5,2026-01-01,Maven Toys Campeche 2
25,PlayDoh Can,Art & Crafts,71,21,2026-02-02,Maven Toys Campeche 2
26,PlayDoh Playset,Art & Crafts,4,5,2026-02-05,Maven Toys Campeche 2
27,PlayDoh Toolkit,Art & Crafts,8,5,2026-02-03,Maven Toys Campeche 2
28,Playfoam,Art & Crafts,26,7,2026-01-22,Maven Toys Campeche 2
29,Plush Pony,Toys,3,5,2026-01-10,Maven Toys Campeche 2
30,Rubik's Cube,Games,46,13,2026-01-02,Maven Toys Campeche 2
31,Splash Balls,Sports & Outdoors,4,5,2026-02-17,Maven Toys Campeche 2
32,Supersoaker Water Gun,Sports & Outdoors,2,5,2026-02-10,Maven Toys Campeche 2
33,Teddy Bear,Toys,2,5,2026-02-18,Maven Toys Campeche 2
34,Toy Robot,Electronics,17,5,2025-12-25,Maven Toys Campeche 2
35,Uno Card Game,Games,8,5,2026-02-17,Maven Toys Campeche 2
1,Action Figure,Toys,27,8,2025-11-25,Maven Toys Oaxaca 1
2,Animal Figures,Toys,30,9,2026-02-01,Maven Toys Oaxaca 1
3,Barrel O' Slime,Art & Crafts,55,16,2026-01-10,Maven Toys Oaxaca 1
6,Colorbuds,Electronics,7,5,2026-02-02,Maven Toys Oaxaca 1
7,Dart Gun,Sports & Outdoors,22,6,2025-12-18,Maven Toys Oaxaca 1
8,Deck Of Cards,Games,12,5,2026-01-11,Maven Toys Oaxaca 1
9,Dino Egg,Toys,6,5,2025-11-12,Maven Toys Oaxaca 1
10,Dinosaur Figures,Toys,45,13,2026-02-10,Maven Toys Oaxaca 1
11,Etch A Sketch,Art & Crafts,0,5,2026-01-12,Maven Toys Oaxaca 1
12,Foam Disk Launcher,Sports & Outdoors,5,5,2025-11-23,Maven Toys Oaxaca 1
13,Gamer Headphones,Electronics,10,5,2025-12-21,Maven Toys Oaxaca 1
14,Glass Marbles,Games,21,6,2026-02-12,Maven Toys Oaxaca 1
15,Hot Wheels 5-Pack,Toys,3,5,2026-02-03,Maven Toys Oaxaca 1
17,Kids Makeup Kit,Art & Crafts,2,5,2026-01-24,Maven Toys Oaxaca 1
18,Lego Bricks,Toys,18,5,2026-01-17,Maven Toys Oaxaca 1
19,Magic Sand,Art & Crafts,34,10,2026-01-22,Maven Toys Oaxaca 1
21,Mini Ping Pong Set,Sports & Outdoors,2,5,2026-01-09,Maven Toys Oaxaca 1
23,Mr. Potatohead,Toys,16,5,2026-01-08,Maven Toys Oaxaca 1
24,Nerf Gun,Sports & Outdoors,46,13,2026-02-06,Maven Toys Oaxaca 1
25,PlayDoh Can,Art & Crafts,18,5,2026-01-31,Maven Toys Oaxaca 1
26,PlayDoh Playset,Art & Crafts,6,5,2026-01-27,Maven Toys Oaxaca 1
27,PlayDoh Toolkit,Art & Crafts,11,5,2026-02-06,Maven Toys Oaxaca 1
28,Playfoam,Art & Crafts,8,5,2026-01-27,Maven Toys Oaxaca 1
29,Plush Pony,Toys,3,5,2026-01-31,Maven Toys Oaxaca 1
30,Rubik's Cube,Games,37,11,2026-02-13,Maven Toys Oaxaca 1
31,Splash Balls,Sports & Outdoors,13,5,2025-12-29,Maven Toys Oaxaca 1
32,Supersoaker Water Gun,Sports & Outdoors,6,5,2026-01-26,Maven Toys Oaxaca 1
33,Teddy Bear,Toys,7,5,2025-12-18,Maven Toys Oaxaca 1
34,Toy Robot,Electronics,9,5,2026-01-31,Maven Toys Oaxaca 1
1,Action Figure,Toys,6,5,2026-01-21,Maven Toys Puebla 2
2,Animal Figures,Toys,0,5,2026-02-04,Maven Toys Puebla 2
3,Barrel O' Slime,Art & Crafts,60,18,2026-02-07,Maven Toys Puebla 2
6,Colorbuds,Electronics,16,5,2026-01-29,Maven Toys Puebla 2
7,Dart Gun,Sports & Outdoors,10,5,2025-12-22,Maven Toys Puebla 2
8,Deck Of Cards,Games,45,13,2026-01-15,Maven Toys Puebla 2
9,Dino Egg,Toys,7,5,2026-02-07,Maven Toys Puebla 2
10,Dinosaur Figures,Toys,8,5,2025-12-23,Maven Toys Puebla 2
11,Etch A Sketch,Art & Crafts,4,5,2026-02-02,Maven Toys Puebla 2
12,Foam Disk Launcher,Sports & Outdoors,4,5,2026-02-10,Maven Toys Puebla 2
13,Gamer Headphones,Electronics,2,5,2026-01-29,Maven Toys Puebla 2
14,Glass Marbles,Games,17,5,2026-02-15,Maven Toys Puebla 2
15,Hot Wheels 5-Pack,Toys,0,5,2026-01-18,Maven Toys Puebla 2
17,Kids Makeup Kit,Art & Crafts,17,5,2026-01-13,Maven Toys Puebla 2
18,Lego Bricks,Toys,24,7,2026-01-31,Maven Toys Puebla 2
19,Magic Sand,Art & Crafts,13,5,2026-01-21,Maven Toys Puebla 2
21,Mini Ping Pong Set,Sports & Outdoors,11,5,2026-02-06,Maven Toys Puebla 2
23,Mr. Potatohead,Toys,24,7,2026-01-29,Maven Toys Puebla 2
24,Nerf Gun,Sports & Outdoors,19,5,2026-01-17,Maven Toys Puebla 2
25,PlayDoh Can,Art & Crafts,10,5,2026-01-16,Maven Toys Puebla 2
26,PlayDoh Playset,Art & Crafts,15,5,2025-11-28,Maven Toys Puebla 2
27,PlayDoh Toolkit,Art & Crafts,24,7,2026-02-05,Maven Toys Puebla 2
28,Playfoam,Art & Crafts,3,5,2025-10-27,Maven Toys Puebla 2
29,Plush Pony,Toys,5,5,2026-02-13,Maven Toys Puebla 2
30,Rubik's Cube,Games,27,8,2026-01-20,Maven Toys Puebla 2
31,Splash Balls,Sports & Outdoors,18,5,2026-01-21,Maven Toys Puebla 2
32,Supersoaker Water Gun,Sports & Outdoors,3,5,2026-01-26,Maven Toys Puebla 2
33,Teddy Bear,Toys,9,5,2026-01-30,Maven Toys Puebla 2
34,Toy Robot,Electronics,19,5,2026-02-13,Maven Toys Puebla 2
1,Action Figure,Toys,2,5,2026-01-25,Maven Toys Xalapa 1
2,Animal Figures,Toys,15,5,2025-12-19,Maven Toys Xalapa 1
3,Barrel O' Slime,Art & Crafts,17,5,2026-01-15,Maven Toys Xalapa 1
6,Colorbuds,Electronics,17,5,2026-02-11,Maven Toys Xalapa 1
7,Dart Gun,Sports & Outdoors,10,5,2026-02-15,Maven Toys Xalapa 1
8,Deck Of Cards,Games,10,5,2025-11-04,Maven Toys Xalapa 1
9,Dino Egg,Toys,6,5,2026-02-09,Maven Toys Xalapa 1
10,Dinosaur Figures,Toys,45,13,2026-02-05,Maven Toys Xalapa 1
11,Etch A Sketch,Art & Crafts,8,5,2026-01-21,Maven Toys Xalapa 1
12,Foam Disk Launcher,Sports & Outdoors,6,5,2026-01-20,Maven Toys Xalapa 1
13,Gamer Headphones,Electronics,5,5,2026-02-14,Maven Toys Xalapa 1
14,Glass Marbles,Games,5,5,2026-02-08,Maven Toys Xalapa 1
15,Hot Wheels 5-Pack,Toys,18,5,2025-10-25,Maven Toys Xalapa 1
17,Kids Makeup Kit,Art & Crafts,25,7,2026-01-30,Maven Toys Xalapa 1
18,Lego Bricks,Toys,26,7,2026-02-08,Maven Toys Xalapa 1
19,Magic Sand,Art & Crafts,12,5,2026-01-15,Maven Toys Xalapa 1
21,Mini Ping Pong Set,Sports & Outdoors,10,5,2026-02-02,Maven Toys Xalapa 1
23,Mr. Potatohead,Toys,37,11,2026-01-08,Maven Toys Xalapa 1
24,Nerf Gun,Sports & Outdoors,14,5,2026-02-04,Maven Toys Xalapa 1
25,PlayDoh Can,Art & Crafts,47,14,2026-01-08,Maven Toys Xalapa 1
26,PlayDoh Playset,Art & Crafts,2,5,2026-01-30,Maven Toys Xalapa 1
27,PlayDoh Toolkit,Art & Crafts,27,8,2026-02-17,Maven Toys Xalapa 1
28,Playfoam,Art & Crafts,1,5,2026-02-14,Maven Toys Xalapa 1
29,Plush Pony,Toys,6,5,2025-11-22,Maven Toys Xalapa 1
30,Rubik's Cube,Games,32,9,2026-02-16,Maven Toys Xalapa 1
31,Splash Balls,Sports & Outdoors,3,5,2026-01-29,Maven Toys Xalapa 1
32,Supersoaker Water Gun,Sports & Outdoors,7,5,2026-02-18,Maven Toys Xalapa 1
33,Teddy Bear,Toys,6,5,2026-02-05,Maven Toys Xalapa 1
34,Toy Robot,Electronics,16,5,2026-01-30,Maven Toys Xalapa 1
1,Action Figure,Toys,15,5,2025-11-27,Maven Toys Guadalajara 3
2,Animal Figures,Toys,30,9,2026-01-20,Maven Toys Guadalajara 3
3,Barrel O' Slime,Art & Crafts,10,5,2025-11-01,Maven Toys Guadalajara 3
6,Colorbuds,Electronics,18,5,2025-11-12,Maven Toys Guadalajara 3
7,Dart Gun,Sports & Outdoors,13,5,2026-02-04,Maven Toys Guadalajara 3
8,Deck Of Cards,Games,110,33,2026-01-27,Maven Toys Guadalajara 3
9,Dino Egg,Toys,59,17,2026-01-30,Maven Toys Guadalajara 3
10,Dinosaur Figures,Toys,55,16,2026-01-20,Maven Toys Guadalajara 3
11,Etch A Sketch,Art & Crafts,3,5,2026-02-03,Maven Toys Guadalajara 3
12,Foam Disk Launcher,Sports & Outdoors,8,5,2025-10-22,Maven Toys Guadalajara 3
13,Gamer Headphones,Electronics,18,5,2026-02-01,Maven Toys Guadalajara 3
14,Glass Marbles,Games,10,5,2026-01-27,Maven Toys Guadalajara 3
15,Hot Wheels 5-Pack,Toys,9,5,2026-02-13,Maven Toys Guadalajara 3
17,Kids Makeup Kit,Art & Crafts,13,5,2025-12-29,Maven Toys Guadalajara 3
18,Lego Bricks,Toys,9,5,2026-02-18,Maven Toys Guadalajara 3
19,Magic Sand,Art & Crafts,19,5,2025-12-25,Maven Toys Guadalajara 3
21,Mini Ping Pong Set,Sports & Outdoors,18,5,2026-01-20,Maven Toys Guadalajara 3
23,Mr. Potatohead,Toys,12,5,2026-02-02,Maven Toys Guadalajara 3
24,Nerf Gun,Sports & Outdoors,23,6,2026-01-05,Maven Toys Guadalajara 3
25,PlayDoh Can,Art & Crafts,6,5,2026-02-07,Maven Toys Guadalajara 3
26,PlayDoh Playset,Art & Crafts,13,5,2026-01-25,Maven Toys Guadalajara 3
27,PlayDoh Toolkit,Art & Crafts,29,8,2026-02-18,Maven Toys Guadalajara 3
28,Playfoam,Art & Crafts,3,5,2026-02-03,Maven Toys Guadalajara 3
29,Plush Pony,Toys,19,5,2026-01-04,Maven Toys Guadalajara 3
30,Rubik's Cube,Games,21,6,2026-01-24,Maven Toys Guadalajara 3
31,Splash Balls,Sports & Outdoors,20,6,2026-02-17,Maven Toys Guadalajara 3
32,Supersoaker Water Gun,Sports & Outdoors,13,5,2025-12-15,Maven Toys Guadalajara 3
33,Teddy Bear,Toys,10,5,2026-02-18,Maven Toys Guadalajara 3
34,Toy Robot,Electronics,18,5,2026-02-03,Maven Toys Guadalajara 3
1,Action Figure,Toys,5,5,2025-12-30,Maven Toys Ciudad de Mexico 2
2,Animal Figures,Toys,36,10,2026-02-10,Maven Toys Ciudad de Mexico 2
3,Barrel O' Slime,Art & Crafts,36,10,2026-02-17,Maven Toys Ciudad de Mexico 2
6,Colorbuds,Electronics,41,12,2026-02-05,Maven Toys Ciudad de Mexico 2
7,Dart Gun,Sports & Outdoors,18,5,2025-12-02,Maven Toys Ciudad de Mexico 2
8,Deck Of Cards,Games,84,25,2026-01-02,Maven Toys Ciudad de Mexico 2
9,Dino Egg,Toys,10,5,2025-12-28,Maven Toys Ciudad de Mexico 2
10,Dinosaur Figures,Toys,139,41,2026-02-08,Maven Toys Ciudad de Mexico 2
11,Etch A Sketch,Art & Crafts,8,5,2026-01-20,Maven Toys Ciudad de Mexico 2
12,Foam Disk Launcher,Sports & Outdoors,13,5,2026-01-25,Maven Toys Ciudad de Mexico 2
13,Gamer Headphones,Electronics,19,5,2026-02-18,Maven Toys Ciudad de Mexico 2
14,Glass Marbles,Games,9,5,2026-02-12,Maven Toys Ciudad de Mexico 2
15,Hot Wheels 5-Pack,Toys,4,5,2026-01-31,Maven Toys Ciudad de Mexico 2
17,Kids Makeup Kit,Art & Crafts,19,5,2026-01-25,Maven Toys Ciudad de Mexico 2
18,Lego Bricks,Toys,2,5,2026-02-02,Maven Toys Ciudad de Mexico 2
19,Magic Sand,Art & Crafts,95,28,2026-02-13,Maven Toys Ciudad de Mexico 2
21,Mini Ping Pong Set,Sports & Outdoors,6,5,2026-02-16,Maven Toys Ciudad de Mexico 2
23,Mr. Potatohead,Toys,9,5,2026-02-05,Maven Toys Ciudad de Mexico 2
